date, pm25, pm10, o3, no2, so2, co
2014/8/12, , 51, 33, 41, 4, 17
2014/8/13, , 59, 16, 21, , 11
2014/8/14, , 33, 19, 11, , 5
2014/8/15, , 16, 11, 14, 1, 6
2014/8/16, , 26, 11, 14, 1, 6
2014/8/17, , 30, 23, 14, 2, 6
2014/8/18, , 23, 26, 22, 1, 8
2014/8/19, , 35, 18, 16, 1, 7
2014/8/20, , 39, 24, 16, 2, 6
2014/8/21, , 30, 38, 34, 4, 14
2014/8/22, , 41, 46, 41, 2, 17
2014/8/23, , 55, 53, 35, 2, 15
2014/8/24, , 52, 41, 29, 2, 16
2014/8/25, , 51, 34, 40, 3, 17
2014/8/26, , 57, 20, 49, 4, 19
2014/8/27, , 73, 22, 17, 5, 12
2014/8/28, , 31, 17, 14, 2, 8
2014/8/29, , 30, 19, 13, , 4
2014/8/30, , 25, 36, 15, 4, 5
2014/8/31, , 37, 29, 11, 2, 4
2014/9/1, , 31, 25, 27, 2, 8
2014/9/2, , 28, 33, 33, 5, 10
2014/9/3, , 54, 23, 17, 2, 6
2014/9/4, , 18, 19, 9, , 3
2014/9/5, , 9, 17, 10, , 3
2014/9/6, , 14, 33, 17, 2, 3
2014/9/7, , 23, 46, 16, 3, 5
2014/9/8, , 34, 34, 21, 3, 7
2014/9/9, , 50, 32, 29, 3, 7
2014/9/10, , 46, 25, 32, 2, 9
2014/9/11, , 41, 36, 27, 2, 7
2014/9/12, , 47, 34, 13, 3, 4
2014/9/13, , 47, 46, 14, 4, 5
2014/9/14, , 45, 61, 19, 4, 7
2014/9/15, , 51, 36, 30, 2, 9
2014/9/16, , 61, 20, 17, 1, 5
2014/9/17, , 26, 16, 12, 1, 7
2014/9/18, , 26, 20, 15, 2, 7
2014/9/19, , 35, 14, 20, 1, 7
2014/9/20, , 34, 16, 25, , 7
2014/9/21, , 29, 22, 7, , 4
2014/9/22, , 14, 18, 7, , 3
2014/9/23, , 19, 39, 6, 2, 5
2014/9/24, , 30, 33, , 3, 6
2014/9/25, , 42, 28, , 2, 9
2014/9/26, , 50, 19, 32, 1, 9
2014/9/27, , 37, 18, 18, , 6
2014/9/28, , 17, 24, 9, 1, 3
2014/9/29, , 21, 22, 21, 1, 6
2014/9/30, , 26, 40, 33, 1, 11
2014/10/1, , 45, 32, 20, 1, 5
2014/4/2, , 27, 14, 18, 1, 1
2014/4/3, , 26, 17, 16, 1, 2
2014/4/4, , 26, 7, 12, , 2
2014/4/5, , 12, 20, 15, 3, 2
2014/4/6, , 22, 37, 18, 3, 3
2014/4/7, , 32, 42, 31, 3, 5
2014/4/8, , 40, 53, 32, 4, 3
2014/4/9, , 53, 24, 32, 3, 8
2014/4/10, , 47, 20, 20, , 1
2014/4/11, , 23, 28, 21, 2, 1
2014/4/12, , 37, 26, 20, 3, 1
2014/4/13, , 33, 16, 14, 2, 1
2014/4/14, , 10, 10, 14, , 4
2014/4/15, , 10, 9, 18, 1, 4
2014/4/16, , 16, 6, 16, , 2
2014/4/17, , 17, 18, 19, 2, 2
2014/4/18, , 25, 27, 18, 3, 3
2014/4/19, , 27, 35, 23, 3, 5
2014/4/20, , 38, 19, 13, 1, 1
2014/4/21, , 16, 22, 12, 1, 1
2014/4/22, , 17, 8, 22, 3, 2
2014/4/23, , 25, 15, 21, 4, 4
2014/4/24, , 30, 8, 13, , 2
2014/4/25, , 7, 13, 16, 2, 2
2014/4/26, , 18, 13, 14, 1, 1
2014/4/27, , 16, 17, 13, 2, 2
2014/4/28, , 19, 11, 16, 1, 2
2014/4/29, , 16, 15, 22, 3, 3
2014/4/30, , 27, 13, 33, 7, 4
2014/5/1, , 37, 15, 26, 4, 3
2014/5/2, , 35, 16, 33, 6, 18
2014/5/3, , 50, 27, 17, 4, 2
2014/5/4, , 39, 26, 23, 2, 4
2014/5/5, , 38, 29, 36, 5, 5
2014/5/6, , 52, 28, 41, 3, 5
2014/5/7, , 53, 16, 37, 2, 4
2014/5/8, , 49, 26, 37, 2, 6
2014/5/9, , 53, 12, 21, , 2
2014/5/10, , 22, 15, 13, , 1
2014/5/11, , 13, , 10, , 1
2014/5/12, , 11, , 22, 5, 3
2014/5/13, , 27, , 32, 5, 5
2014/5/14, , 36, 21, 32, 3, 4
2014/5/15, , 50, 23, 31, 5, 7
2014/5/16, , 55, 16, 27, 3, 17
2014/5/17, , 71, 15, 14, 2, 3
2014/5/18, , 20, 20, 21, 3, 16
2014/5/19, , 33, 15, 25, 2, 18
2014/5/20, , 36, 18, 23, 2, 17
2014/5/21, , 36, 14, 30, 4, 19
2014/5/22, , 46, 15, 25, 1, 20
2014/5/23, , 44, 4, 24, 1, 17
2014/5/24, , 16, 11, 13, , 15
2014/5/25, , 5, 6, 17, 2, 17
2014/5/26, , 16, 3, 13, 3, 17
2014/5/27, , 23, 6, 19, , 16
2014/5/28, , 18, 11, 16, 1, 15
2014/5/29, , 14, 8, 20, 1, 17
2014/5/30, , 22, 10, 19, 3, 18
2014/5/31, , 24, 14, 23, 2, 20
2014/6/1, , 33, 10, 19, 3, 18
2014/6/2, , 30, 10, 17, , 17
2014/6/3, , 20, 17, 23, 4, 19
2014/6/4, , 28, 13, 16, 2, 25
2014/6/5, , 42, 10, 16, 6, 26
2014/6/6, , 52, 1, , 3, 27
2014/6/7, , 44, 13, , 3, 28
2014/6/8, , 44, 17, , 4, 21
2014/6/9, , 35, 8, 23, 4, 18
2014/6/10, , 26, 10, 13, 1, 3
2014/6/11, , 13, 9, , 1, 3
2014/6/12, , 22, 18, , 3, 2
2014/6/13, , 31, 11, 38, 6, 6
2014/6/14, , 31, 14, 26, 4, 7
2014/6/15, , 38, 15, 19, 2, 6
2014/6/16, , 42, 18, 28, 1, 10
2014/6/17, , 40, 38, 26, 3, 14
2014/6/18, , 57, 15, 22, 2, 6
2014/6/19, , 36, 17, 5, 5, 2
2014/6/20, , 6, 12, 16, 2, 5
2014/6/21, , 20, 13, 12, , 4
2014/6/22, , 18, 22, 10, 2, 5
2014/6/23, , 30, 17, 20, 3, 6
2014/6/24, , 40, 17, 33, 3, 15
2014/6/25, , 50, 18, 38, 4, 18
2014/6/26, , 63, 20, 40, 3, 18
2014/6/27, , 66, 27, 39, 3, 14
2014/6/28, , 67, 31, 35, 3, 13
2014/6/29, , 59, 22, 21, 2, 8
2014/6/30, , 55, 13, 23, 1, 4
2014/7/1, , 25, 20, 29, , 9
2014/1/2, , 14, 32, 18, , 2
2014/1/3, , 14, 39, 23, , 3
2014/1/4, , 22, 32, 15, , 4
2014/1/5, , 19, 30, 12, , 2
2014/1/6, , 15, 41, 17, 1, 3
2014/1/7, , 28, 42, 20, 1, 3
2014/1/8, , 31, 43, 25, 1, 4
2014/1/9, , 33, 35, 19, 1, 4
2014/1/10, , 30, 43, 24, 1, 6
2014/1/11, , 37, 26, 23, 2, 6
2014/1/12, , 33, 43, 14, 3, 3
2014/1/13, , 28, 20, 23, 2, 7
2014/1/14, , 34, 42, 26, 2, 5
2014/1/15, , 33, 34, 24, 1, 5
2014/1/16, , 24, 23, 29, 1, 7
2014/1/17, , 29, 28, 24, 1, 5
2014/1/18, , 32, 28, 15, 2, 3
2014/1/19, , 23, 34, 12, 2, 3
2014/1/20, , 19, 46, 17, 2, 4
2014/1/21, , 32, 31, 23, 1, 5
2014/1/22, , 28, 36, 27, 4, 5
2014/1/23, , 25, 32, 28, 2, 7
2014/1/24, , 33, 36, 31, 4, 6
2014/1/25, , 33, 54, 23, 3, 5
2014/1/26, , 26, 37, 12, 1, 3
2014/1/27, , 35, 47, 16, 1, 4
2014/1/28, , 43, 42, 19, 1, 4
2014/1/29, , 40, 43, 23, 5, 4
2014/1/30, , 38, 56, 26, 4, 5
2014/1/31, , 40, 64, 32, 3, 5
2014/2/1, , 43, 67, 24, 3, 5
2014/2/2, , 47, 34, 17, 3, 4
2014/2/3, , 39, 31, 20, 3, 4
2014/2/4, , 35, 37, 22, 3, 5
2014/2/5, , 44, 41, 21, 3, 5
2014/2/6, , 45, 56, 23, 3, 5
2014/2/7, , 44, 51, 25, 3, 4
2014/2/8, , 41, 61, 23, 4, 4
2014/2/9, , 42, 43, 15, 4, 2
2014/2/10, , 35, 53, 22, 4, 4
2014/2/11, , 46, 48, 23, 3, 5
2014/2/12, , 53, 37, 26, 5, 4
2014/2/13, , 45, 53, 28, 1, 6
2014/2/14, , 41, 37, 27, 1, 6
2014/2/15, , 33, 15, 14, 1, 3
2014/2/16, , 9, , , , 
2014/2/18, , 14, 10, 11, 1, 
2014/2/19, , 16, 14, 12, 1, 3
2014/2/20, , 22, 29, 17, 2, 4
2014/2/21, , 30, 28, 23, 3, 5
2014/2/22, , 33, 29, 18, 2, 3
2014/2/23, , 32, 20, 15, 2, 3
2014/2/24, , 25, 16, 23, 1, 5
2014/2/25, , 29, 15, 31, 3, 7
2014/2/26, , 28, 38, 32, 4, 6
2014/2/27, , 41, 33, 28, 1, 6
2014/2/28, , 36, 14, 26, 4, 6
2014/3/1, , 22, 24, 17, 3, 4
2014/3/2, , 20, 28, 11, 1, 2
2014/3/3, , 24, 22, 10, , 2
2014/3/4, , 17, 29, 13, 2, 4
2014/3/5, , 30, 3, 23, 3, 8
2014/3/6, , 30, 21, 17, 1, 5
2014/3/7, , 26, 25, 19, 2, 4
2014/3/8, , 27, 25, 18, 3, 4
2014/3/9, , 21, 26, 15, 3, 4
2014/3/10, , 26, 24, 22, 2, 4
2014/3/11, , 24, 17, 27, 3, 6
2014/3/12, , 27, 18, 27, 2, 5
2014/3/13, , 28, 20, 19, 2, 4
2014/3/14, , 27, 22, 22, 2, 5
2014/3/15, , 37, 35, 19, 2, 4
2014/3/16, , 26, 35, 20, 2, 4
2014/3/17, , 31, 30, 28, 2, 6
2014/3/18, , 34, 3, 34, 2, 3
2014/3/19, , 39, 40, 32, 2, 3
2014/3/20, , 40, 24, 33, 3, 4
2014/3/21, , 36, 15, 23, 2, 4
2014/3/22, , 27, 12, 14, , 1
2014/3/23, , 12, 12, 8, , 1
2014/3/24, , 13, 11, 14, 1, 2
2014/3/25, , 17, 15, 16, 1, 2
2014/3/26, , 19, 12, 15, 1, 3
2014/3/27, , 16, 14, 14, , 2
2014/3/28, , 18, 17, 15, 2, 3
2014/3/29, , 23, 26, 16, 3, 2
2014/3/30, , 30, 17, 16, 2, 2
2014/3/31, , 25, 21, 26, 3, 4
2014/4/1, , 26, 22, 22, 3, 3
2020/7/16, , , 15, 11, , 3
2020/7/17, , , 16, 18, 1, 3
2020/7/18, , , 27, 15, , 5
2020/7/21, , , 25, 27, , 8
2020/7/22, , , 38, 28, 1, 7
2020/7/23, , , 33, 22, 1, 5
2020/7/24, , , 24, 20, , 6
2020/7/25, , , 27, 17, , 7
2020/7/26, , , 19, 3, , 1
2020/7/27, , , 21, 15, , 4
2020/7/28, , , 25, 17, , 6
2020/7/29, , , 22, 6, , 1
2020/7/30, , , 17, 8, , 1
2020/7/31, , , 15, 7, , 1
2020/8/1, , , 25, 9, , 2
2020/8/2, , , 26, 6, , 2
2020/8/3, , , 26, 13, 2, 2
2020/8/4, , , 25, 13, 1, 2
2018/1/29, , , 35, 6, , 2
2018/1/30, , , 23, 14, , 3
2018/1/31, , , 13, 10, , 2
2018/2/1, , , 18, 7, , 2
2018/2/2, , , 20, 7, , 1
2018/2/3, , , 26, 9, , 2
2018/2/4, , , 13, 6, , 1
2018/2/5, , , 21, 6, , 1
2018/2/6, , , 16, 7, , 1
2018/2/7, , , 11, 9, , 1
2018/2/8, , , 23, 10, , 2
2018/2/9, , , 86, 20, , 4
2018/2/10, , , 49, 19, , 3
2018/2/11, , , 30, 17, , 4
2018/2/12, , , 35, 12, , 4
2018/2/13, , , 30, 11, , 3
2018/2/14, , , 18, 3, , 1
2018/2/15, , , 15, 6, , 1
2017/10/9, , , 43, 19, , 6
2017/11/4, , , 34, 9, , 3
2017/12/3, , , 30, 6, , 1
2017/12/4, , , 39, 11, 1, 2
2017/7/12, , , 16, , , 1
2017/9/10, , , 23, 21, 4, 
2017/6/29, , , 4, , , 
2016/11/21, , , 43, 18, 2, 3
2016/7/18, , , 20, 9, 2, 2
2016/8/9, , , 14, 25, 2, 6
2016/9/21, , , 20, , , 4
2016/5/1, , , 24, 6, 1, 2
2016/5/2, , , 19, 13, 1, 3
2016/5/3, , , 31, 14, 3, 3
2016/5/4, , , 32, 20, 1, 6
2016/1/20, , , 10, 5, 2, 3
2016/3/23, , , 11, , , 8
2016/1/3, , , 12, 5, , 2
2015/7/27, , , 11, 36, 124, 12
2015/5/5, , , 12, 12, , 4
2015/1/1, , , 27, , 1, 5
2014/1/1, , , 28, 11, , 1
2014/2/17, , , 17, 11, 1, 
2019/5/26, , , , , 1, 
2018/11/24, , , , , , 3
2018/11/25, , , , , , 2
2018/11/28, , , , , , 2
